customer_id,age,gender,region,marital_status,education_level,employment_type,annual_income_lakh,credit_score,years_employed,existing_loans,debt_to_income_ratio,loan_amount_lakh,interest_rate_percent,missed_payments,savings_balance_lakh,loan_purpose,loan_approved
CUST014214,51,Female,West,Married,Bachelor,Business,13.59,663,6,1,6.25,12.97,6.29,9,8.68,Personal,0
CUST014215,35,Female,West,Single,Master,Salaried,2,771,9,4,30.24,6.43,7.75,4,8.52,Personal,0
CUST014216,25,Female,West,Married,High School,Salaried,16.1,610,4,2,7.24,19.42,9.33,5,13.9,Education,1
CUST014217,53,Male,North,Married,High School,Salaried,11.92,813,9,2,7.28,14.14,7.28,0,3.09,Personal,1
CUST014218,28,Male,East,Single,PhD,Self-Employed,15.22,845,10,5,12.02,8.28,18.43,9,13.29,Education,0
CUST014219,45,Female,North,Single,Master,Student,6.74,707,27,5,9.59,8.33,20.19,8,4.87,Personal,1
CUST014220,39,Male,North,Married,Master,Student,12.08,707,28,2,56.44,1,10.55,4,2.76,Personal,0
CUST014221,46,Male,North,Single,PhD,Business,13.25,700,19,3,50.17,15.64,8.2,4,8.86,Car,0
CUST014222,59,Female,East,Married,PhD,Salaried,5.78,479,2,5,8.24,13.77,13.43,3,8.67,Business,0
CUST014223,44,Female,East,Single,High School,Salaried,17.56,758,25,5,49.62,17.3,19.51,8,1.51,Business,0
CUST014224,22,Male,South,Married,Bachelor,Self-Employed,2,721,22,5,55.22,14.04,11.47,1,4.63,Education,0
CUST014225,50,Female,South,Married,Master,Self-Employed,3.64,575,8,3,29.82,18.34,14.07,0,18.04,Personal,0
CUST014226,60,Male,South,Married,Master,Salaried,14.3,820,22,5,32.65,21.69,7.26,0,10.77,Business,1
CUST014227,56,Female,North,Single,PhD,Business,14.93,739,15,2,55.39,6.61,16.82,6,4.85,Personal,0
CUST014228,40,Female,West,Married,High School,Business,17.17,689,13,4,53.07,21.38,11.41,8,2.98,Personal,0
CUST014229,40,Male,North,Married,Bachelor,Student,7.72,649,21,0,52.51,17.68,21.83,2,0,Home,0
CUST014230,48,Female,West,Single,PhD,Student,14.12,607,9,4,14.96,15.91,18.64,4,5.45,Business,0
CUST014231,29,Female,East,Married,High School,Self-Employed,7.64,768,13,4,8.47,15.77,12.23,6,13.77,Home,1
CUST014232,24,Male,West,Married,Master,Student,2.44,700,11,4,46.75,17.18,19.85,3,0,Education,0
CUST014233,21,Female,North,Single,High School,Student,11.05,900,19,2,34.73,26.03,12.29,9,0,Car,0
CUST014234,26,Male,West,Single,Bachelor,Student,11.11,742,22,0,12.93,22.87,18.64,1,2.87,Car,1
CUST014235,52,Male,East,Single,Bachelor,Business,12.58,694,25,5,44.92,18.7,16.02,0,13.63,Home,0
CUST014236,34,Male,North,Married,Master,Self-Employed,17.57,778,34,5,51.51,8.34,14.83,8,7.51,Personal,0
CUST014237,57,Female,South,Single,PhD,Self-Employed,10,663,7,1,40.65,17.1,16.73,2,5.13,Education,0
CUST014238,36,Female,South,Single,High School,Business,10.83,706,22,2,31.31,30.55,20.91,2,1.5,Education,0
CUST014239,58,Female,North,Single,High School,Salaried,3.94,571,32,1,54.65,15.92,20.48,6,1.55,Education,0
CUST014240,51,Female,East,Single,High School,Business,19.16,606,18,2,38.09,6.33,10.21,7,10.96,Home,0
CUST014241,42,Female,West,Married,PhD,Self-Employed,7.89,742,10,3,57.47,12.42,6.75,9,2.4,Personal,0
CUST014242,48,Male,South,Married,High School,Business,7.66,699,15,4,25.39,15.9,11.6,4,12.52,Personal,0
CUST014243,52,Male,East,Single,Master,Salaried,16.69,818,34,0,56.06,15.41,8.1,6,1.68,Education,0
CUST014244,40,Male,East,Married,High School,Self-Employed,19.23,659,28,4,10.57,14.54,11.86,5,0.03,Home,1
CUST014245,59,Male,West,Married,PhD,Self-Employed,4.09,760,27,3,51.41,16.83,20.68,8,11.08,Personal,0
CUST014246,59,Female,East,Married,High School,Business,8.39,585,5,0,56.85,14.13,9.11,3,10.63,Personal,0
CUST014247,30,Female,West,Single,Master,Salaried,17.97,725,3,4,31.53,15.63,16.37,3,14.98,Home,0
CUST014248,54,Female,East,Single,High School,Business,12.74,651,13,4,22.13,20.5,21.49,8,11.99,Business,0
CUST014249,29,Male,East,Married,Bachelor,Self-Employed,10.68,708,3,1,17.53,9.83,9.23,8,11.37,Education,0
CUST014250,51,Female,West,Single,High School,Student,20.58,708,16,3,24.11,13.4,17.6,7,11.92,Car,0
CUST014251,38,Male,West,Married,Master,Self-Employed,24.95,742,18,5,30.03,17.87,12.75,8,6.48,Business,0
CUST014252,51,Male,West,Single,Master,Self-Employed,16.67,612,27,1,37.55,7.85,20.9,4,2.46,Home,0
CUST014253,44,Female,North,Married,Master,Self-Employed,11.25,734,33,1,53.45,29.51,8.97,3,0.19,Education,0
CUST014254,43,Male,North,Single,High School,Student,23.94,792,34,4,58.54,18.5,10.18,0,7.07,Home,0
CUST014255,52,Male,East,Married,PhD,Self-Employed,8.35,741,21,4,44.72,17.05,12.16,7,3.01,Education,0
CUST014256,32,Male,West,Single,Bachelor,Self-Employed,15.57,808,15,5,6.71,9.64,20.13,3,1.32,Education,1
CUST014257,36,Female,South,Married,Master,Salaried,25.34,533,10,2,27.14,15.03,14.93,1,5.8,Home,1
CUST014258,31,Female,East,Married,Master,Student,10.61,724,1,1,51.96,10.3,7.39,7,4.8,Business,0
CUST014259,50,Female,South,Single,High School,Student,12.44,683,34,1,22.42,14.91,7.4,3,22.93,Car,1
CUST014260,50,Male,East,Single,High School,Salaried,17.01,589,0,0,6.75,10.88,18.85,9,4.71,Car,0
CUST014261,50,Female,East,Single,PhD,Self-Employed,11.04,665,33,5,31.16,20.81,18.99,2,13.08,Car,1
CUST014262,31,Female,East,Married,Bachelor,Salaried,9.01,772,33,2,28.84,14.41,14.91,9,10.65,Business,0
CUST014263,30,Male,South,Married,Master,Self-Employed,11.88,651,26,0,36.01,27.77,6.03,2,8.05,Education,0
CUST014264,45,Male,North,Single,PhD,Student,13.05,717,25,0,33.86,21.82,11.71,2,0,Education,0
CUST014265,50,Male,South,Single,Master,Self-Employed,19.58,577,8,5,55.93,20.29,17.4,3,8.61,Education,0
CUST014266,55,Female,East,Single,Master,Salaried,5.92,691,32,2,32.11,7.14,21.54,1,13.39,Car,1
CUST014267,59,Female,West,Married,Master,Self-Employed,7.18,639,25,2,23.81,3.97,14.79,1,6.86,Business,1
CUST014268,47,Male,East,Single,Bachelor,Self-Employed,19.48,723,1,1,32.88,15,20.23,2,12.62,Business,0
CUST014269,25,Female,East,Single,High School,Business,8.42,751,33,1,59.78,12.22,10.32,4,4.33,Car,0
CUST014270,21,Male,East,Single,PhD,Self-Employed,14.5,651,30,1,40.94,22.46,20.39,7,12.69,Business,0
CUST014271,21,Male,South,Married,Master,Business,22.59,704,32,0,21.2,3.72,13.89,2,3.85,Education,1
CUST014272,57,Female,East,Married,Bachelor,Salaried,12.29,729,8,2,56.01,1.8,10.44,8,6.19,Personal,0
CUST014273,25,Female,North,Single,High School,Salaried,6.86,817,23,5,11.98,13.82,16.53,4,5.38,Home,1
CUST014274,42,Male,East,Married,Master,Salaried,22.72,688,18,1,57.96,29.8,17.24,7,9.23,Car,0
CUST014275,58,Male,North,Married,High School,Self-Employed,8.23,738,18,4,59.95,26.96,11.09,8,4.42,Home,0
CUST014276,28,Male,North,Single,PhD,Student,2.61,548,30,3,49.6,10.38,21.55,7,0,Personal,0
CUST014277,39,Female,East,Married,PhD,Business,7.29,720,10,1,23.49,17.65,13.78,7,0,Car,0
CUST014278,27,Female,South,Single,Bachelor,Student,15.46,625,19,1,8.93,12.73,16.96,9,1.5,Personal,0
CUST014279,59,Male,North,Single,High School,Self-Employed,17.32,739,33,2,21.94,9.41,10.41,4,15.06,Business,1
CUST014280,53,Male,West,Single,PhD,Salaried,14.51,544,30,0,57.42,12.01,12.47,7,1.31,Home,0
CUST014281,53,Male,South,Single,Master,Student,14.67,644,12,0,56.88,6.79,21.46,5,8.49,Car,0
CUST014282,55,Female,South,Single,PhD,Student,9.1,705,18,1,13.54,11.31,21.02,8,3.54,Home,0
CUST014283,59,Female,North,Married,Bachelor,Salaried,12.57,743,0,0,42.94,18.89,19.27,5,13.11,Car,0
CUST014284,37,Female,North,Single,High School,Self-Employed,8.79,763,28,4,31.41,11.46,20.52,2,8.42,Car,1
CUST014285,48,Male,South,Married,Bachelor,Self-Employed,9.8,638,32,1,24.84,13.08,9.73,1,12.1,Car,1
CUST014286,58,Female,South,Single,PhD,Self-Employed,11.71,574,15,0,46.14,5.65,16.44,9,5.44,Education,0
CUST014287,39,Female,North,Married,High School,Salaried,8.49,730,25,5,51.92,10.39,13.98,3,16.89,Business,0
CUST014288,46,Male,East,Married,Master,Salaried,21.68,807,13,3,16.38,11.61,8.46,3,5.93,Education,1
CUST014289,58,Male,South,Married,Bachelor,Self-Employed,7.38,477,8,0,58.05,1,18.02,6,8.41,Business,0
CUST014290,41,Male,West,Single,Bachelor,Student,7.68,609,23,0,12.63,7.22,12.98,7,2.74,Personal,0
CUST014291,27,Female,West,Married,Master,Salaried,8.6,678,19,2,14.39,11.43,11.21,1,6.94,Car,1
CUST014292,42,Female,North,Single,PhD,Business,15.34,698,24,0,28.61,26.2,18.03,9,6.61,Business,0
CUST014293,52,Male,North,Married,PhD,Self-Employed,9.88,717,20,4,57.83,13.26,10.34,0,0,Education,0
CUST014294,57,Female,West,Married,High School,Student,13.17,678,27,5,47.3,16.64,10.43,2,3.12,Home,0
CUST014295,23,Female,North,Single,Master,Self-Employed,11.44,765,22,2,11.33,11.46,10.14,0,0,Personal,1
CUST014296,31,Female,West,Married,Bachelor,Business,20.51,741,14,0,30.2,2.19,7.37,0,6.53,Business,1
CUST014297,49,Female,South,Married,PhD,Salaried,11.99,637,4,5,46.22,22.64,18.14,9,0.91,Car,0
CUST014298,34,Male,West,Single,PhD,Business,14.3,824,19,4,53.15,2.81,16.2,8,7.24,Car,0
CUST014299,26,Male,North,Single,High School,Self-Employed,12.97,675,27,2,45.19,14.87,11.8,7,0,Car,0
CUST014300,47,Female,North,Married,Bachelor,Student,17.48,492,6,4,27.17,2.91,19.91,0,14.6,Business,1
CUST014301,24,Female,South,Married,Bachelor,Self-Employed,12.24,676,9,2,51.48,8.47,14.99,4,17.3,Car,0
CUST014302,53,Female,East,Married,Bachelor,Student,7.62,699,25,3,57.61,7.62,14.71,1,3.96,Personal,0
CUST014303,58,Male,South,Single,PhD,Student,9.44,748,9,1,16.82,11.48,16.62,7,15.78,Personal,0
CUST014304,60,Female,West,Single,Bachelor,Student,14.16,510,1,0,46.41,22.69,18.97,8,9,Car,0
CUST014305,29,Male,East,Married,Master,Salaried,16.35,684,2,1,31.17,22.65,11.81,9,11.7,Personal,0
CUST014306,37,Female,West,Married,Master,Student,4,682,29,2,14.04,4.87,12.81,5,11.65,Personal,1
CUST014307,42,Female,North,Married,PhD,Student,14.91,715,5,0,5.45,19.7,15.77,4,2.49,Education,0
CUST014308,26,Female,East,Single,Master,Student,14.57,717,16,2,40.42,1,21.47,8,8.64,Personal,0
CUST014309,42,Male,North,Single,Master,Salaried,9.03,691,4,2,57.4,10.68,12.73,1,12.63,Education,0
CUST014310,21,Female,East,Married,Bachelor,Salaried,13.27,676,33,3,10.85,17.43,14.14,1,8.55,Car,1
CUST014311,22,Female,South,Married,Master,Student,4.9,714,15,0,44.05,22.14,10.1,1,12.04,Home,0
CUST014312,31,Female,East,Married,Master,Salaried,12.2,536,16,4,28.32,21.16,18.36,3,0,Personal,0
CUST014313,39,Female,South,Single,High School,Self-Employed,17.42,756,34,3,22,7.22,7.28,1,2.66,Business,1
CUST014314,53,Female,West,Married,Master,Salaried,12.89,728,1,1,20.4,10.77,14.19,3,8.05,Car,0
CUST014315,47,Female,North,Single,PhD,Student,9.83,831,2,4,58.99,18.58,17.75,1,2.29,Business,0
CUST014316,34,Female,West,Married,Bachelor,Student,7.4,596,2,2,17.23,26.18,15.55,8,4.42,Home,0
CUST014317,46,Male,South,Married,PhD,Business,8.1,586,29,1,42.14,2.32,16.08,8,3.98,Personal,0
CUST014318,49,Female,North,Single,High School,Business,17.16,589,28,3,38.63,3.72,16.67,0,5.23,Car,1
CUST014319,52,Female,East,Single,Master,Salaried,11.74,619,32,1,6.61,25.57,12.85,0,2.03,Business,1
CUST014320,49,Male,South,Single,High School,Business,19.99,744,16,4,12.26,18.84,8.61,7,2.99,Personal,1
CUST014321,58,Female,South,Single,Bachelor,Student,13.03,629,12,3,19.03,16.37,8.21,2,19.25,Business,1
CUST014322,44,Female,South,Single,PhD,Business,6.5,768,30,1,56.95,25.23,12.68,4,9.64,Personal,0
CUST014323,21,Female,South,Married,Bachelor,Student,7,705,22,5,20.68,16.47,17.32,6,13.86,Education,0
CUST014324,35,Female,East,Single,High School,Business,6.53,614,22,5,28.91,5.04,11.81,4,0,Personal,0
CUST014325,45,Male,North,Single,High School,Student,14.45,635,2,5,5.94,27.72,14.62,2,10.33,Business,1
CUST014326,39,Male,North,Single,PhD,Student,11.38,794,6,1,46.47,6.45,11.86,3,3.53,Education,0
CUST014327,53,Female,North,Single,PhD,Student,13.65,755,8,5,34,29.16,15.75,7,15.66,Education,0
CUST014328,42,Female,West,Single,High School,Business,7.48,740,5,5,48.44,13.94,16.19,3,2.13,Business,0
CUST014329,52,Male,West,Married,Master,Self-Employed,10.21,726,32,4,46.95,10.32,18.66,9,0,Personal,0
CUST014330,31,Male,South,Married,Bachelor,Self-Employed,12.02,588,30,0,36.92,32.55,13.14,3,13.85,Personal,0
CUST014331,59,Female,East,Married,High School,Self-Employed,17.51,655,20,1,42.94,6.42,10.25,1,2.77,Home,0
CUST014332,51,Female,West,Single,High School,Business,11.31,712,17,1,25.71,18.06,6.95,4,12.03,Personal,0
CUST014333,45,Female,South,Married,Master,Salaried,12.92,671,15,4,44.87,2.78,7.1,3,1.25,Home,0
CUST014334,45,Female,South,Single,PhD,Salaried,16.25,658,29,5,22.21,1,18.26,4,6.23,Car,1
CUST014335,38,Male,West,Married,PhD,Business,14.82,680,19,2,59.28,16.56,16.92,3,3.13,Personal,0
CUST014336,29,Female,North,Married,High School,Business,3.16,664,18,1,52.65,15.99,20.89,4,6.24,Education,0
CUST014337,54,Female,South,Single,Bachelor,Business,8.56,859,22,4,16.67,7.78,9.97,2,9.28,Car,1
CUST014338,39,Female,West,Single,Bachelor,Student,11.81,590,25,5,38.94,20.58,15.86,5,11.66,Personal,0
CUST014339,52,Female,South,Single,PhD,Salaried,8.58,692,21,0,29.58,21.5,8.48,9,0,Car,0
CUST014340,48,Female,North,Married,Bachelor,Student,8.28,720,33,0,45.81,13.56,10.94,2,11.81,Education,0
CUST014341,53,Female,West,Single,Master,Business,21.23,728,29,0,57,20.46,21.94,7,4.39,Personal,0
CUST014342,43,Male,West,Married,Bachelor,Business,18.02,686,21,4,24.86,11.15,8.69,2,9.64,Business,1
CUST014343,58,Female,South,Married,High School,Student,2,658,11,5,5.33,4.94,18.52,3,19.66,Personal,1
CUST014344,22,Female,South,Married,PhD,Salaried,2,718,32,5,59.72,12.89,14.46,8,2.66,Business,0
CUST014345,50,Male,East,Married,Master,Self-Employed,11,749,31,4,14.87,13.47,12.93,3,10.06,Education,1
CUST014346,32,Female,West,Married,High School,Salaried,14.19,741,20,0,8.46,3.9,17.73,4,1.56,Business,1
CUST014347,43,Male,West,Single,Bachelor,Self-Employed,14.1,665,29,5,31.37,17.35,6.45,6,12.43,Home,0
CUST014348,47,Female,South,Single,Bachelor,Salaried,13.88,698,19,5,35.21,20.61,17.97,7,21.26,Car,0
CUST014349,57,Male,West,Married,Master,Self-Employed,17.74,664,5,4,48.01,15.22,15.71,0,1.11,Business,0
CUST014350,31,Male,South,Married,Bachelor,Student,8.16,583,24,3,18.03,8.91,14.21,8,11.9,Education,0
CUST014351,48,Female,South,Single,Master,Salaried,21.46,646,34,3,35.24,9.21,18.51,3,0.84,Car,1
CUST014352,47,Male,North,Married,High School,Salaried,11.01,575,25,1,22.15,36.14,10.04,5,0,Business,0
CUST014353,29,Female,North,Married,Master,Business,2,628,32,4,41.26,27.81,13.97,9,13.02,Home,0
CUST014354,50,Female,North,Married,Master,Self-Employed,12.17,706,5,5,27.6,10.5,20.38,0,8.74,Personal,0
CUST014355,32,Female,North,Married,High School,Salaried,7.33,657,30,0,25.64,18.19,11.61,3,10.21,Education,1
CUST014356,31,Male,North,Married,Bachelor,Business,6.68,518,0,4,21.58,12.44,11.67,4,7.67,Business,0
CUST014357,36,Male,North,Single,Bachelor,Business,15.69,800,23,1,12.38,19.2,18.37,4,0,Personal,1
CUST014358,24,Male,East,Married,PhD,Business,17.32,641,11,1,7.91,10.35,17.48,3,5.39,Car,1
CUST014359,22,Female,South,Single,High School,Salaried,11.58,688,19,5,55.55,29.36,14.98,0,6.97,Home,0
CUST014360,34,Female,South,Single,PhD,Salaried,13.37,537,9,1,31.16,6.39,6.79,6,11.64,Business,0
CUST014361,36,Female,West,Married,Bachelor,Student,24.2,658,24,3,20.51,16.39,9.54,5,10.03,Personal,1
CUST014362,31,Female,South,Married,Bachelor,Self-Employed,17.65,758,23,0,19.57,1.68,11.01,0,10.26,Education,1
CUST014363,21,Female,West,Married,Bachelor,Self-Employed,9.85,490,22,2,27.74,1,13.26,9,3.08,Personal,0
CUST014364,42,Female,North,Married,Bachelor,Salaried,8.61,691,10,5,16.17,23.96,14.46,7,14.39,Personal,0
CUST014365,26,Female,South,Married,Bachelor,Student,10.69,710,4,3,55.25,11.59,14.45,6,7.2,Car,0
CUST014366,53,Female,South,Married,PhD,Student,8.75,745,16,3,58.39,15.06,6.93,3,5.96,Home,0
CUST014367,23,Male,West,Single,PhD,Salaried,9.56,691,17,3,43.49,23.49,21.15,7,8.94,Car,0
CUST014368,53,Male,North,Single,PhD,Student,12.17,761,25,2,46.6,27.45,12.39,2,2.29,Education,0
CUST014369,42,Female,South,Single,Master,Student,12.19,698,21,5,30.06,19.31,21.37,7,5.31,Education,0
CUST014370,51,Male,East,Married,PhD,Business,20.77,594,14,2,46.84,19.6,15.49,5,7.51,Business,0
CUST014371,54,Male,South,Single,Master,Student,21.98,693,8,5,21.14,14.46,10.4,0,12.79,Car,1
CUST014372,49,Female,West,Single,High School,Salaried,17.36,789,14,3,27.94,24.49,15.24,5,4.02,Home,0
CUST014373,43,Female,West,Married,PhD,Self-Employed,5.55,633,16,0,15.64,6.34,15.73,0,21.22,Business,1
CUST014374,41,Male,East,Single,PhD,Student,6.23,863,29,2,33.92,8.87,20.72,7,20.14,Car,0
CUST014375,22,Female,West,Married,Master,Business,6.34,631,2,3,24.67,2.58,9.67,6,0,Home,0
CUST014376,34,Female,East,Married,Bachelor,Salaried,11.77,753,0,2,28.4,3.76,17.92,0,0.88,Education,0
CUST014377,41,Male,South,Married,Bachelor,Student,12.6,595,16,2,40.39,19.36,16.07,5,15.41,Personal,0
CUST014378,35,Female,East,Single,Master,Business,13.84,549,10,1,55.98,15.02,8.54,4,3.87,Business,0
CUST014379,45,Female,North,Single,PhD,Self-Employed,11.26,624,32,2,13.98,15.03,12.8,0,20.23,Personal,1
CUST014380,32,Male,North,Married,Master,Salaried,9.21,596,11,3,49.63,19.16,10.85,3,6.14,Personal,0
CUST014381,25,Male,South,Married,Master,Self-Employed,15.91,791,6,3,5.6,20.97,8.4,0,5.36,Business,1
CUST014382,55,Female,North,Married,Bachelor,Business,9.98,739,28,3,19.61,8.91,8.22,9,3.06,Education,0
CUST014383,34,Male,North,Single,High School,Salaried,13.97,738,13,3,52.19,20.2,16.78,9,1.43,Home,0
CUST014384,30,Male,North,Single,PhD,Salaried,8.04,701,10,5,33.82,1,16.02,8,10.31,Education,0
CUST014385,55,Male,West,Single,High School,Salaried,11.68,724,31,2,37.02,1.77,20.71,0,8.93,Personal,1
CUST014386,47,Male,South,Single,Bachelor,Salaried,14.35,732,29,0,41.98,7.97,19.22,3,9.62,Personal,0
CUST014387,51,Female,South,Married,Master,Business,6.73,656,19,4,18.56,12.94,15.65,4,4.99,Business,0
CUST014388,21,Female,South,Married,PhD,Self-Employed,2,725,11,2,11.51,9.16,7.72,8,10.56,Personal,0
CUST014389,38,Female,North,Married,PhD,Student,15.39,746,13,2,56.19,9.1,6.64,5,18.06,Car,0
CUST014390,40,Male,North,Married,Bachelor,Student,4.33,614,16,0,18.37,24.73,14.54,8,4.03,Education,0
CUST014391,50,Female,East,Married,PhD,Business,5.71,715,6,2,30.55,18.41,19.33,5,9.61,Home,0
CUST014392,38,Male,West,Single,Master,Salaried,10.15,611,22,3,27.5,19.67,6.27,2,8.94,Education,0
CUST014393,51,Female,North,Single,PhD,Self-Employed,12.78,691,16,3,19.54,9.86,20.93,0,9.08,Personal,1
CUST014394,27,Male,North,Single,PhD,Student,11.21,674,16,3,53.41,26.82,19.56,0,10.47,Car,0
CUST014395,42,Female,West,Married,High School,Self-Employed,4.07,626,9,0,30.08,26.53,12.78,1,15.28,Education,0
CUST014396,56,Male,South,Single,High School,Self-Employed,4.93,747,11,4,43.89,11.49,6.09,8,19.58,Education,0
CUST014397,58,Male,East,Single,Master,Self-Employed,2.8,632,31,4,53.01,16.69,11.08,1,2.72,Car,0
CUST014398,41,Male,North,Married,Bachelor,Salaried,15.8,641,3,3,33.1,4.31,9.51,9,12.19,Business,0
CUST014399,48,Male,North,Single,High School,Salaried,2,563,12,5,39.2,20.93,8.46,2,4.32,Home,0
CUST014400,22,Male,East,Single,High School,Salaried,13.92,712,21,4,52.65,1,10.61,5,15.17,Business,0
CUST014401,37,Male,East,Married,PhD,Business,11.15,642,14,1,37.53,2.73,16.1,9,2.2,Business,0
CUST014402,27,Female,South,Single,High School,Student,9.24,610,10,0,23.55,15.87,16.7,0,13.45,Personal,0
CUST014403,36,Female,North,Single,Master,Business,8.74,781,4,5,51.02,19.35,15.1,6,0,Car,0
CUST014404,56,Male,North,Single,High School,Student,8.72,622,1,3,35.28,19.56,6.97,6,15.88,Education,0
CUST014405,23,Male,West,Married,High School,Salaried,15.4,638,8,4,9.23,7.92,9.21,1,10.88,Home,1
CUST014406,47,Male,West,Married,High School,Student,12.94,687,20,4,29.58,13.46,8.98,4,9.45,Business,0
CUST014407,38,Female,South,Single,PhD,Business,7.46,676,22,1,48.28,20.41,18.15,4,6.53,Personal,0
CUST014408,25,Male,West,Married,High School,Self-Employed,10.28,668,7,2,23.66,13.28,21.46,5,9.41,Education,0
CUST014409,23,Female,North,Single,PhD,Business,11.83,637,3,4,9.42,4.39,16.96,6,6.67,Education,0
CUST014410,36,Male,South,Married,Master,Business,10.42,554,26,0,49.13,11.81,7.9,6,4.35,Business,0
CUST014411,53,Male,East,Single,Bachelor,Business,21.51,715,28,1,43.53,27.32,14.59,7,4.85,Education,0
CUST014412,39,Male,East,Single,High School,Self-Employed,15.48,732,22,4,18.24,12.77,9.01,5,6.99,Personal,1
CUST014413,49,Female,South,Single,Master,Business,11.08,734,32,1,38.64,15.45,6.56,1,5.39,Car,0
CUST014414,37,Male,South,Married,High School,Student,11.45,623,26,1,54.46,11.89,15.7,5,12.31,Business,0
CUST014415,39,Male,South,Married,Master,Business,7.51,568,0,0,19.99,1.96,11.84,5,9.13,Home,0
CUST014416,47,Female,South,Married,Bachelor,Self-Employed,9.96,615,17,4,36.5,17.63,19.17,0,4.67,Business,0
CUST014417,34,Female,South,Married,Master,Salaried,9.95,556,8,5,10.35,9.89,20.75,1,9.55,Home,1
CUST014418,55,Female,East,Married,Bachelor,Business,14.93,762,1,3,36.11,7.56,9.88,7,4.4,Education,0
CUST014419,30,Male,East,Married,Master,Self-Employed,10.06,771,13,4,52.61,23.85,7.92,3,4.87,Personal,0
CUST014420,48,Female,East,Married,High School,Salaried,10.34,834,2,4,5.32,13.59,15.9,0,8.96,Business,1
CUST014421,49,Female,West,Married,High School,Salaried,2,624,8,5,40.19,9.99,10.37,1,9.93,Business,0
CUST014422,21,Female,South,Single,PhD,Self-Employed,13.82,669,3,1,6.85,2.42,7.56,2,11.21,Home,1
CUST014423,24,Female,North,Single,Master,Business,4.89,752,6,3,23.14,19.9,8.28,1,0,Home,0
CUST014424,54,Female,North,Married,PhD,Student,10.88,706,18,3,11.53,13.02,8.69,8,8.9,Education,0
CUST014425,40,Female,North,Married,Bachelor,Self-Employed,10,559,16,3,12.45,19.41,21.57,7,1.8,Education,0
CUST014426,48,Female,West,Single,PhD,Self-Employed,10.27,799,1,3,20.89,5.82,16.12,2,17.44,Personal,0
CUST014427,47,Male,North,Single,Bachelor,Student,2,555,16,0,17.46,32.11,12.05,5,4.48,Car,0
CUST014428,36,Female,South,Married,Bachelor,Business,17.34,638,21,3,11.05,6.33,21.64,6,20.42,Business,1
CUST014429,34,Male,North,Single,High School,Student,14.15,658,23,0,17.58,11.22,21.51,8,10.06,Home,0
CUST014430,46,Male,West,Single,High School,Student,8.6,641,28,1,28.37,23.24,14.92,3,11.58,Car,0
CUST014431,40,Male,South,Married,PhD,Salaried,12.93,775,18,5,25.75,1,9,7,0.7,Education,0
CUST014432,28,Female,East,Married,PhD,Salaried,13.15,698,8,0,48.26,11.14,21.35,4,12.58,Home,0
CUST014433,32,Male,South,Married,PhD,Salaried,15.53,628,7,5,50.44,24.93,21.75,8,7.97,Home,0
CUST014434,32,Female,North,Married,High School,Salaried,16.02,742,16,2,18.48,1.26,20.31,5,13.55,Personal,1
CUST014435,60,Female,South,Single,Master,Business,13.35,826,17,5,44.2,31.56,14.95,3,0,Home,0
CUST014436,39,Male,South,Single,Bachelor,Student,9.01,789,20,3,20.42,3.11,7.3,4,0,Home,0
CUST014437,26,Male,North,Married,High School,Business,8.18,756,32,1,29.54,1,18.62,4,0.85,Personal,0
CUST014438,49,Male,East,Married,High School,Student,15.36,663,17,3,29.49,12.42,18.42,0,10.47,Home,1
CUST014439,24,Female,East,Single,Bachelor,Self-Employed,11.22,648,3,4,19.48,3.2,20.52,4,6.29,Business,0
CUST014440,56,Male,East,Single,Master,Self-Employed,9.93,636,18,5,55.86,19.21,13.72,1,6.75,Car,0
CUST014441,29,Male,East,Married,Bachelor,Business,7.88,697,3,2,21.61,3.51,13.28,9,3.91,Personal,0
CUST014442,57,Male,East,Single,Master,Self-Employed,13.89,642,14,0,10.21,22.18,16.16,9,7.22,Home,0
CUST014443,21,Male,East,Single,PhD,Salaried,12.22,759,16,1,54.07,13.11,21.58,7,6.23,Education,0
CUST014444,26,Female,North,Married,PhD,Student,10.24,656,21,1,57.41,27.11,15.34,2,14.34,Education,0
CUST014445,39,Male,North,Married,Bachelor,Salaried,13.86,593,9,5,18.52,24.43,7.18,4,8.18,Home,0
CUST014446,34,Male,West,Single,Master,Student,13.08,615,26,5,35.83,12.34,18.69,0,7.12,Home,1
CUST014447,57,Female,South,Single,Master,Self-Employed,4.41,751,1,1,28.46,17.99,9.97,3,11.71,Car,0
CUST014448,25,Male,East,Single,Bachelor,Self-Employed,8.63,641,1,0,23.88,15.64,7.29,3,4.71,Home,0
CUST014449,40,Female,South,Single,High School,Self-Employed,12.01,802,8,0,43.81,13.23,13.35,6,19.21,Education,0
CUST014450,40,Female,West,Single,PhD,Self-Employed,18.75,768,24,5,30.6,7.18,12.4,9,0,Business,0
CUST014451,31,Female,East,Married,Bachelor,Student,18.72,677,3,2,45.42,29.43,7.49,7,9,Education,0
CUST014452,42,Female,South,Single,PhD,Student,11.95,844,9,2,35.42,10.7,21.5,4,3.96,Education,0
CUST014453,32,Female,North,Single,PhD,Salaried,4.02,651,13,4,28.02,22.6,12.34,9,0,Business,0
CUST014454,59,Female,West,Single,High School,Student,11.55,672,13,2,40.19,18.57,16.99,2,10.47,Business,0
CUST014455,36,Female,South,Married,PhD,Student,17.19,673,17,5,49.04,4.29,12.83,4,15.67,Car,0
